marka,model,araba_yasi,kilometre,motor_gucu,fiyat
volkswagen,Golf 7,7,5000,110,1250000
volkswagen,Golf 7,8,120000,110,1150000
volkswagen,Golf 7,9,5000,110,1250000
volkswagen,Golf 7,10,190000,105,900000
volkswagen,Golf 7,11,285000,105,900000
volkswagen,Golf 7,13,161500,105,900000
volkswagen,Golf 7,4,70000,110,1180000
volkswagen,Golf 7,5,110000,110,1100000
volkswagen,Golf 7,6,10000,110,1230000
volkswagen,Golf 7,7,130000,110,1100000
volkswagen,Golf 7,8,150000,110,1100000
volkswagen,Golf 7,9,180000,105,920000
volkswagen,Golf 7,10,270000,105,920000
volkswagen,Golf 7,12,170000,105,880000
volkswagen,Golf 7,4,90000,110,1150000
volkswagen,Golf 7,5,120000,110,1050000
volkswagen,Golf 7,6,20000,110,1200000
volkswagen,Golf 7,7,140000,110,1050000
volkswagen,Golf 7,8,160000,110,1050000
volkswagen,Golf 7,9,200000,105,880000
volkswagen,Golf 7,10,300000,105,880000
volkswagen,Golf 7,12,180000,105,860000
volkswagen,Golf 7,4,75000,110,1170000
volkswagen,Golf 7,5,85000,110,1200000
volkswagen,Golf 7,6,105000,110,1130000
volkswagen,Golf 7,7,10000,110,1230000
volkswagen,Golf 7,8,125000,110,1130000
volkswagen,Golf 7,9,195000,105,890000
volkswagen,Golf 7,10,295000,105,890000
volkswagen,Golf 7,12,165000,105,910000
volkswagen,Golf 7,4,80000,110,1160000
volkswagen,Golf 7,5,115000,110,1080000
volkswagen,Golf 7,6,15000,110,1210000
volkswagen,Golf 7,7,135000,110,1070000
volkswagen,Golf 7,8,155000,110,1070000
volkswagen,Golf 7,9,190000,105,900000
volkswagen,Golf 7,10,285000,105,900000
volkswagen,Golf 7,12,175000,105,870000
volkswagen,Golf 7,4,85000,110,1155000
volkswagen,Golf 7,5,125000,110,1045000
volkswagen,Golf 7,6,25000,110,1190000
volkswagen,Golf 7,7,145000,110,1045000
volkswagen,Golf 7,8,165000,110,1045000
volkswagen,Golf 7,9,205000,105,875000
volkswagen,Golf 7,10,305000,105,875000
volkswagen,Golf 7,12,185000,105,855000
volkswagen,Golf 7,4,72000,110,1175000
volkswagen,Golf 7,5,83000,110,1220000
volkswagen,Golf 7,6,102000,110,1140000
volkswagen,Golf 7,7,7000,110,1240000
volkswagen,Golf 7,8,122000,110,1140000
volkswagen,Golf 7,9,192000,105,895000
volkswagen,Golf 7,10,288000,105,895000
volkswagen,Golf 7,12,168000,105,905000
volkswagen,Golf 8,1,10000,110,1650000
volkswagen,Golf 8,2,30000,110,1550000
volkswagen,Golf 8,3,52200,100,709000
volkswagen,Golf 8,3,45000,110,1450000
volkswagen,Golf 8,4,60000,110,1350000
volkswagen,Golf 8,4,31500,110,1450000
volkswagen,Golf 8,4,5000,110,1650000
volkswagen,Golf 8,5,42000,110,1350000
volkswagen,Golf 8,5,5000,110,1550000
volkswagen,Golf 8,6,5000,100,709000
volkswagen,Golf 8,6,5000,100,709000
volkswagen,Golf 8,1,12000,110,1630000
volkswagen,Golf 8,2,32000,110,1530000
volkswagen,Golf 8,3,55000,100,690000
volkswagen,Golf 8,3,48000,110,1430000
volkswagen,Golf 8,4,65000,110,1330000
volkswagen,Golf 8,4,35000,110,1430000
volkswagen,Golf 8,4,10000,110,1630000
volkswagen,Golf 8,5,45000,110,1330000
volkswagen,Golf 8,5,10000,110,1530000
volkswagen,Golf 8,6,10000,100,690000
volkswagen,Golf 8,6,10000,100,690000
volkswagen,Golf 8,1,8000,110,1670000
volkswagen,Golf 8,2,28000,110,1570000
volkswagen,Golf 8,3,50000,100,720000
volkswagen,Golf 8,3,42000,110,1470000
volkswagen,Golf 8,4,58000,110,1370000
volkswagen,Golf 8,4,30000,110,1470000
volkswagen,Golf 8,4,8000,110,1640000
volkswagen,Golf 8,5,40000,110,1370000
volkswagen,Golf 8,5,8000,110,1570000
volkswagen,Golf 8,6,8000,100,720000
volkswagen,Golf 8,6,8000,100,720000
volkswagen,Golf 8,1,11000,110,1640000
volkswagen,Golf 8,2,31000,110,1540000
volkswagen,Golf 8,3,53000,100,705000
volkswagen,Golf 8,3,46000,110,1440000
volkswagen,Golf 8,4,61000,110,1340000
volkswagen,Golf 8,4,32000,110,1440000
volkswagen,Golf 8,4,6000,110,1640000
volkswagen,Golf 8,5,43000,110,1340000
volkswagen,Golf 8,5,6000,110,1540000
volkswagen,Golf 8,6,6000,100,705000
volkswagen,Golf 8,6,6000,100,705000
volkswagen,Golf 8,1,13000,110,1620000
volkswagen,Golf 8,2,33000,110,1520000
volkswagen,Golf 8,3,56000,100,685000
volkswagen,Golf 8,3,49000,110,1420000
volkswagen,Golf 8,4,66000,110,1320000
volkswagen,Golf 8,4,36000,110,1420000
volkswagen,Golf 8,4,11000,110,1620000
volkswagen,Golf 8,5,46000,110,1320000
volkswagen,Golf 8,5,11000,110,1520000
volkswagen,Golf 8,6,11000,100,685000
volkswagen,Golf 8,6,11000,100,685000
volkswagen,Golf 8,1,9000,110,1660000
volkswagen,Golf 8,2,29000,110,1560000
volkswagen,Golf 8,3,51000,100,715000
volkswagen,Golf 8,3,43000,110,1460000
volkswagen,Golf 8,4,59000,110,1360000
volkswagen,Golf 8,4,31000,110,1460000
volkswagen,Golf 8,4,7000,110,1650000
volkswagen,Golf 8,5,41000,110,1360000
volkswagen,Golf 8,5,7000,110,1560000
volkswagen,Golf 8,6,7000,100,715000
volkswagen,Golf 8,6,7000,100,715000
volkswagen,Golf 8,1,10500,110,1655000
volkswagen,Golf 8,2,30500,110,1545000
volkswagen,Golf 8,3,52500,100,712000
volkswagen,Golf 8,3,45500,110,1445000
volkswagen,Golf 8,4,60500,110,1345000
volkswagen,Golf 8,4,31800,110,1445000
volkswagen,Golf 8,4,5500,110,1645000
volkswagen,Golf 8,5,42500,110,1345000
volkswagen,Golf 8,5,5500,110,1545000
volkswagen,Golf 8,6,5500,100,712000
volkswagen,Golf 8,6,5500,100,712000
volkswagen,Jetta,14,260000,105,650000
volkswagen,Jetta,15,182000,105,650000
volkswagen,Jetta,17,364000,105,650000
volkswagen,Jetta,13,240000,105,660000
volkswagen,Jetta,14,170000,105,660000
volkswagen,Jetta,16,350000,105,660000
volkswagen,Jetta,18,380000,105,640000
volkswagen,Jetta,13,270000,105,630000
volkswagen,Jetta,14,200000,105,630000
volkswagen,Jetta,16,390000,105,630000
volkswagen,Jetta,18,410000,105,610000
volkswagen,Jetta,13,250000,105,645000
volkswagen,Jetta,14,180000,105,645000
volkswagen,Jetta,16,370000,105,645000
volkswagen,Jetta,18,390000,105,625000
volkswagen,Jetta,13,280000,105,620000
volkswagen,Jetta,14,210000,105,620000
volkswagen,Jetta,16,400000,105,620000
volkswagen,Jetta,18,420000,105,600000
volkswagen,Jetta,13,245000,105,655000
volkswagen,Jetta,14,175000,105,655000
volkswagen,Jetta,16,365000,105,655000
volkswagen,Jetta,18,385000,105,635000
volkswagen,Jetta,13,275000,105,625000
volkswagen,Jetta,14,205000,105,625000
volkswagen,Jetta,16,395000,105,625000
volkswagen,Jetta,18,415000,105,605000
volkswagen,Jetta,13,255000,105,640000
volkswagen,Jetta,14,185000,105,640000
volkswagen,Jetta,16,375000,105,640000
volkswagen,Jetta,18,395000,105,620000
volkswagen,Jetta,13,285000,105,615000
volkswagen,Jetta,14,215000,105,615000
volkswagen,Jetta,16,405000,105,615000
volkswagen,Jetta,18,425000,105,595000
volkswagen,Jetta,13,248000,105,652000
volkswagen,Jetta,14,178000,105,652000
volkswagen,Jetta,16,368000,105,652000
volkswagen,Jetta,18,388000,105,632000
volkswagen,Jetta,13,278000,105,622000
volkswagen,Jetta,14,208000,105,622000
volkswagen,Jetta,16,398000,105,622000
volkswagen,Jetta,18,418000,105,602000
volkswagen,Passat,7,120000,150,1650000
volkswagen,Passat,8,145000,150,1400000
volkswagen,Passat,9,160000,150,1350000
volkswagen,Passat,9,180000,150,1350000
volkswagen,Passat,10,180000,150,1350000
volkswagen,Passat,11,200000,150,1100000
volkswagen,Passat,11,252000,150,1100000
volkswagen,Passat,12,168000,150,1650000
volkswagen,Passat,13,140000,150,1100000
volkswagen,Passat,6,110000,150,1700000
volkswagen,Passat,7,130000,150,1600000
volkswagen,Passat,8,150000,150,1380000
volkswagen,Passat,9,170000,150,1330000
volkswagen,Passat,9,190000,150,1330000
volkswagen,Passat,10,190000,150,1330000
volkswagen,Passat,11,210000,150,1080000
volkswagen,Passat,11,260000,150,1080000
volkswagen,Passat,12,180000,150,1600000
volkswagen,Passat,13,150000,150,1080000
volkswagen,Passat,6,130000,150,1650000
volkswagen,Passat,7,140000,150,1550000
volkswagen,Passat,8,160000,150,1350000
volkswagen,Passat,9,180000,150,1300000
volkswagen,Passat,9,200000,150,1300000
volkswagen,Passat,10,200000,150,1300000
volkswagen,Passat,11,220000,150,1050000
volkswagen,Passat,11,270000,150,1050000
volkswagen,Passat,12,190000,150,1550000
volkswagen,Passat,13,160000,150,1050000
volkswagen,Passat,6,125000,150,1670000
volkswagen,Passat,7,135000,150,1580000
volkswagen,Passat,8,155000,150,1370000
volkswagen,Passat,9,175000,150,1340000
volkswagen,Passat,9,185000,150,1340000
volkswagen,Passat,10,185000,150,1340000
volkswagen,Passat,11,205000,150,1090000
volkswagen,Passat,11,255000,150,1090000
volkswagen,Passat,12,175000,150,1620000
volkswagen,Passat,13,145000,150,1090000
volkswagen,Passat,6,140000,150,1630000
volkswagen,Passat,7,150000,150,1530000
volkswagen,Passat,8,170000,150,1330000
volkswagen,Passat,9,190000,150,1280000
volkswagen,Passat,9,210000,150,1280000
volkswagen,Passat,10,210000,150,1280000
volkswagen,Passat,11,230000,150,1030000
volkswagen,Passat,11,280000,150,1030000
volkswagen,Passat,12,200000,150,1530000
volkswagen,Passat,13,170000,150,1030000
volkswagen,Passat,6,128000,150,1660000
volkswagen,Passat,7,138000,150,1570000
volkswagen,Passat,8,158000,150,1360000
volkswagen,Passat,9,178000,150,1320000
volkswagen,Passat,9,188000,150,1320000
volkswagen,Passat,10,188000,150,1320000
volkswagen,Passat,11,208000,150,1070000
volkswagen,Passat,11,258000,150,1070000
volkswagen,Passat,12,178000,150,1630000
volkswagen,Passat,13,148000,150,1070000
volkswagen,Polo,10,95800,52,223000
volkswagen,Polo,11,162860,52,223000
volkswagen,Polo,12,100004,52,223000
volkswagen,Polo,13,277200,52,150000
volkswagen,Polo,14,221760,52,150000
volkswagen,Polo,16,368480,52,150000
volkswagen,Polo,21,390200,68,150000
volkswagen,Polo,22,357800,68,150000
volkswagen,Polo,23,250460,68,150000
volkswagen,Polo,24,5000,68,150000
volkswagen,Polo,25,514920,68,150000
volkswagen,Polo,26,419520,68,150000
volkswagen,Polo,9,85000,52,230000
volkswagen,Polo,10,150000,52,230000
volkswagen,Polo,11,90000,52,230000
volkswagen,Polo,12,260000,52,160000
volkswagen,Polo,13,210000,52,160000
volkswagen,Polo,15,350000,52,160000
volkswagen,Polo,20,370000,68,160000
volkswagen,Polo,21,340000,68,160000
volkswagen,Polo,22,230000,68,160000
volkswagen,Polo,23,10000,68,160000
volkswagen,Polo,24,500000,68,140000
volkswagen,Polo,25,400000,68,160000
volkswagen,Polo,9,100000,52,210000
volkswagen,Polo,10,170000,52,210000
volkswagen,Polo,11,110000,52,210000
volkswagen,Polo,12,290000,52,140000
volkswagen,Polo,13,230000,52,140000
volkswagen,Polo,15,380000,52,140000
volkswagen,Polo,20,410000,68,140000
volkswagen,Polo,21,400000,68,140000
volkswagen,Polo,22,270000,68,140000
volkswagen,Polo,23,15000,68,140000
volkswagen,Polo,24,530000,68,130000
volkswagen,Polo,25,430000,68,130000
volkswagen,Polo,9,90000,52,225000
volkswagen,Polo,10,160000,52,225000
volkswagen,Polo,11,100000,52,225000
volkswagen,Polo,12,280000,52,155000
volkswagen,Polo,13,220000,52,155000
volkswagen,Polo,15,370000,52,155000
volkswagen,Polo,20,390000,68,155000
volkswagen,Polo,21,380000,68,155000
volkswagen,Polo,22,250000,68,155000
volkswagen,Polo,23,12000,68,155000
volkswagen,Polo,24,520000,68,135000
volkswagen,Polo,25,420000,68,145000
volkswagen,Polo,9,110000,52,205000
volkswagen,Polo,10,180000,52,205000
volkswagen,Polo,11,120000,52,205000
volkswagen,Polo,12,300000,52,135000
volkswagen,Polo,13,240000,52,135000
volkswagen,Polo,15,390000,52,135000
volkswagen,Polo,20,420000,68,135000
volkswagen,Polo,21,410000,68,135000
volkswagen,Polo,22,280000,68,135000
volkswagen,Polo,23,17000,68,135000
volkswagen,Polo,24,540000,68,125000
volkswagen,Polo,25,440000,68,125000
volkswagen,Polo,9,95000,52,220000
volkswagen,Polo,10,165000,52,220000
volkswagen,Polo,11,105000,52,220000
volkswagen,Polo,12,285000,52,150000
volkswagen,Polo,13,225000,52,150000
volkswagen,Polo,15,375000,52,150000
volkswagen,Polo,20,395000,68,150000
volkswagen,Polo,21,385000,68,150000
volkswagen,Polo,22,255000,68,150000
volkswagen,Polo,23,13000,68,150000
volkswagen,Polo,24,525000,68,130000
volkswagen,Polo,25,425000,68,140000
volkswagen,Polo,9,88000,52,228000
volkswagen,Polo,10,158000,52,220000
volkswagen,Polo,11,98000,52,220000
volkswagen,Polo,12,278000,52,152000
volkswagen,Polo,13,218000,52,152000
volkswagen,Polo,15,368000,52,152000
volkswagen,Polo,20,388000,68,152000
volkswagen,Polo,21,378000,68,152000
volkswagen,Polo,22,248000,68,152000
volkswagen,Polo,23,14000,68,152000
volkswagen,Polo,24,518000,68,132000
volkswagen,Polo,25,418000,68,142000
volvo,S60,3,45000,150,2400000
volvo,S60,4,70000,150,2200000
volvo,S60,5,31500,150,2400000
volvo,S60,6,100000,150,1900000
volvo,S60,6,5000,150,2200000
volvo,S60,7,72500,114,1048000
volvo,S60,8,93800,114,996000
volvo,S60,8,162200,114,891000
volvo,S60,8,85500,114,958000
volvo,S60,8,140000,150,1650000
volvo,S60,9,5000,114,1048000
volvo,S60,9,131320,114,996000
volvo,S60,10,105100,106,724000
volvo,S60,10,153100,150,1900000
volvo,S60,11,170880,114,891000
volvo,S60,11,144720,114,996000
volvo,S60,12,207300,160,1035000
volvo,S60,12,254300,134,736000
volvo,S60,12,5000,106,724000
volvo,S60,12,198180,114,891000
volvo,S60,13,115200,114,719000
volvo,S60,13,130000,114,958000
volvo,S60,14,172890,160,1035000
volvo,S60,14,294000,150,1650000
volvo,S60,15,161280,114,719000
volvo,S60,15,283120,134,736000
volvo,S60,15,193230,114,719000
volvo,S60,15,203490,106,724000
volvo,S60,21,373900,114,392000
volvo,S60,22,437663,114,392000
volvo,S60,25,418768,114,392000
volvo,S60,2,40000,150,2500000
volvo,S60,3,65000,150,2300000
volvo,S60,4,30000,150,2450000
volvo,S60,5,90000,150,1850000
volvo,S60,5,10000,150,2150000
volvo,S60,6,80000,114,1060000
volvo,S60,7,100000,114,980000
volvo,S60,7,170000,114,880000
volvo,S60,7,90000,114,970000
volvo,S60,7,150000,150,1600000
volvo,S60,8,10000,114,1030000
volvo,S60,8,140000,114,980000
volvo,S60,9,110000,106,700000
volvo,S60,9,160000,150,1850000
volvo,S60,10,180000,114,880000
volvo,S60,10,150000,114,980000
volvo,S60,11,210000,160,1020000
volvo,S60,11,260000,134,720000
volvo,S60,11,10000,106,700000
volvo,S60,11,200000,114,880000
volvo,S60,12,120000,114,700000
volvo,S60,12,140000,114,940000
volvo,S60,13,180000,160,1020000
volvo,S60,13,300000,150,1600000
volvo,S60,14,170000,114,730000
volvo,S60,14,290000,134,720000
volvo,S60,14,200000,114,700000
volvo,S60,14,210000,106,700000
volvo,S60,20,360000,114,400000
volvo,S60,21,420000,114,400000
volvo,S60,24,400000,114,400000
volvo,S60,2,50000,150,2450000
volvo,S60,3,70000,150,2250000
volvo,S60,4,35000,150,2350000
volvo,S60,5,95000,150,1800000
volvo,S60,5,15000,150,2100000
volvo,S60,6,85000,114,1050000
volvo,S60,7,105000,114,970000
volvo,S60,7,175000,114,870000
volvo,S60,7,95000,114,960000
volvo,S60,7,155000,150,1550000
volvo,S60,8,15000,114,1020000
volvo,S60,8,145000,114,970000
volvo,S60,9,115000,106,710000
volvo,S60,9,165000,150,1800000
volvo,S60,10,185000,114,870000
volvo,S60,10,155000,114,970000
volvo,S60,11,215000,160,1010000
volvo,S60,11,265000,134,710000
volvo,S60,11,15000,106,710000
volvo,S60,11,205000,114,870000
volvo,S60,12,125000,114,710000
volvo,S60,12,145000,114,930000
volvo,S60,13,185000,160,1010000
volvo,S60,13,305000,150,1550000
volvo,S60,14,175000,114,720000
volvo,S60,14,285000,134,710000
volvo,S60,14,195000,114,710000
volvo,S60,14,205000,106,710000
volvo,S60,20,380000,114,380000
volvo,S60,21,440000,114,380000
volvo,S60,24,420000,114,380000
volvo,S60,2,55000,150,2400000
volvo,S60,3,75000,150,2200000
volvo,S60,4,40000,150,2300000
volvo,S60,5,100000,150,1750000
volvo,S60,5,20000,150,2050000
volvo,S60,6,90000,114,1040000
volvo,S60,7,110000,114,960000
volvo,S60,7,180000,114,860000
volvo,S60,7,100000,114,950000
volvo,S60,7,160000,150,1500000
volvo,S60,8,20000,114,1010000
volvo,S60,8,150000,114,960000
volvo,S60,9,120000,106,705000
volvo,S60,9,170000,150,1750000
volvo,S60,10,190000,114,860000
volvo,S60,10,160000,114,960000
volvo,S60,11,220000,160,1000000
volvo,S60,11,270000,134,700000
volvo,S60,11,20000,106,705000
volvo,S60,11,210000,114,860000
volvo,S60,12,130000,114,700000
volvo,S60,12,150000,114,920000
volvo,S60,13,190000,160,1000000
volvo,S60,13,310000,150,1500000
volvo,S60,14,180000,114,710000
volvo,S60,14,290000,134,700000
volvo,S60,14,200000,114,700000
volvo,S60,14,210000,106,700000
volvo,S60,20,390000,114,370000
volvo,S60,21,450000,114,370000
volvo,S60,24,430000,114,370000
volvo,S60,2,48000,150,2420000
volvo,S60,3,68000,150,2220000
volvo,S60,4,33000,150,2380000
volvo,S60,5,92000,150,1830000
volvo,S60,5,8000,150,2180000
volvo,S60,6,82000,114,1055000
volvo,S60,7,102000,114,975000
volvo,S60,7,172000,114,875000
volvo,S60,7,92000,114,965000
volvo,S60,7,152000,150,1580000
volvo,S60,8,12000,114,1035000
volvo,S60,8,142000,114,975000
volvo,S60,9,112000,106,715000
volvo,S60,9,162000,150,1830000
volvo,S60,10,182000,114,875000
volvo,S60,10,152000,114,975000
volvo,S60,11,212000,160,1015000
volvo,S60,11,262000,134,715000
volvo,S60,11,12000,106,715000
volvo,S60,11,202000,114,875000
volvo,S60,12,122000,114,715000
volvo,S60,12,142000,114,935000
volvo,S60,13,182000,160,1015000
volvo,S60,13,302000,150,1580000
volvo,S60,14,172000,114,725000
volvo,S60,14,282000,134,715000
volvo,S60,14,192000,114,715000
volvo,S60,14,202000,106,715000
volvo,S60,20,378000,114,385000
volvo,S60,21,442000,114,385000
volvo,S60,24,422000,114,385000
volvo,S60,2,52000,150,2410000
volvo,S60,3,72000,150,2210000
volvo,S60,4,37000,150,2320000
volvo,S60,5,97000,150,1780000
volvo,S60,5,18000,150,2070000
volvo,S60,6,87000,114,1050000
volvo,S60,7,107000,114,970000
volvo,S60,7,177000,114,870000
volvo,S60,7,97000,114,960000
volvo,S60,7,157000,150,1530000
volvo,S60,8,17000,114,1015000
volvo,S60,8,147000,114,965000
volvo,S60,9,117000,106,708000
volvo,S60,9,167000,150,1780000
volvo,S60,10,187000,114,870000
volvo,S60,10,157000,114,970000
volvo,S60,11,217000,160,1005000
volvo,S60,11,267000,134,705000
volvo,S60,11,17000,106,708000
volvo,S60,11,207000,114,870000
volvo,S60,12,127000,114,705000
volvo,S60,12,147000,114,925000
volvo,S60,13,187000,160,1005000
volvo,S60,13,307000,150,1530000
volvo,S60,14,177000,114,715000
volvo,S60,14,287000,134,705000
volvo,S60,14,197000,114,705000
volvo,S60,14,207000,106,705000
volvo,S60,20,387000,114,375000
volvo,S60,21,447000,114,375000
volvo,S60,24,427000,114,375000
volvo,S80,10,135500,162,1217000
volvo,S80,11,189700,162,1217000
volvo,S80,13,189700,162,1217000
volvo,S80,20,385100,162,642000
volvo,S80,21,442865,162,642000
volvo,S80,23,431312,162,642000
volvo,S80,9,120000,162,1230000
volvo,S80,10,170000,162,1200000
volvo,S80,12,170000,162,1200000
volvo,S80,14,200000,162,1200000
volvo,S80,19,360000,162,660000
volvo,S80,20,420000,162,660000
volvo,S80,22,410000,162,660000
volvo,S80,24,450000,162,620000
volvo,S80,9,140000,162,1190000
volvo,S80,10,200000,162,1170000
volvo,S80,12,200000,162,1170000
volvo,S80,14,230000,162,1170000
volvo,S80,19,400000,162,620000
volvo,S80,20,460000,162,620000
volvo,S80,22,450000,162,620000
volvo,S80,24,490000,162,600000
volvo,S80,9,130000,162,1210000
volvo,S80,10,180000,162,1210000
volvo,S80,12,180000,162,1210000
volvo,S80,14,210000,162,1210000
volvo,S80,19,370000,162,650000
volvo,S80,20,430000,162,650000
volvo,S80,22,420000,162,650000
volvo,S80,24,460000,162,630000
volvo,S80,9,150000,162,1180000
volvo,S80,10,210000,162,1160000
volvo,S80,12,210000,162,1160000
volvo,S80,14,240000,162,1160000
volvo,S80,19,410000,162,610000
volvo,S80,20,470000,162,610000
volvo,S80,22,460000,162,610000
volvo,S80,24,500000,162,590000
volvo,S80,9,125000,162,1225000
volvo,S80,10,175000,162,1195000
volvo,S80,12,175000,162,1195000
volvo,S80,14,205000,162,1195000
volvo,S80,19,365000,162,655000
volvo,S80,20,425000,162,655000
volvo,S80,22,415000,162,655000
volvo,S80,24,455000,162,625000
volvo,S80,9,145000,162,1185000
volvo,S80,10,205000,162,1165000
volvo,S80,12,205000,162,1165000
volvo,S80,14,235000,162,1165000
volvo,S80,19,405000,162,615000
volvo,S80,20,465000,162,615000
volvo,S80,22,455000,162,615000
volvo,S80,24,495000,162,595000
volvo,S80,9,138000,162,1202000
volvo,S80,10,198000,162,1182000
volvo,S80,12,198000,162,1182000
volvo,S80,14,228000,162,1182000
volvo,S80,19,392000,162,635000
volvo,S80,20,452000,162,635000
volvo,S80,22,442000,162,635000
volvo,S80,24,478000,162,605000
volvo,S90,1,15000,190,2900000
volvo,S90,2,10500,190,2900000
volvo,S90,4,24000,190,2900000
volvo,S90,1,18000,190,2850000
volvo,S90,2,15000,190,2850000
